Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
7,2027-09-04,20.6,57.9,1281.6,6.6,100
3,2027-09-05,32.8,37.7,1756.6,7.4,24.89868259
2,2027-09-06,13.3,75.6,1429.7,6.1,46.54771909
3,2027-09-07,32.4,67.9,857.3,7.7,64.93759551
8,2027-09-08,30.4,31.7,1263,6,50.55377864
9,2027-09-09,23.6,83.7,642,5.2,68.63154182
9,2027-09-10,17.7,77.2,1410.9,5.9,67.51700042
5,2027-09-11,33.6,33.8,1129.4,5.6,37.56390393
8,2027-09-12,29.3,41.5,600.2,6.9,45.81547639
8,2027-09-13,19.2,70.4,1476.8,5.4,70.0983104
1,2027-09-14,32.6,63.2,1631.2,6,53.55971587
6,2027-09-15,34.2,89.9,1016.2,6.4,49.64716581
10,2027-09-16,15,54.4,728.2,7.5,91.64083733
9,2027-09-17,10.4,44.5,1803,5.1,17.89583452
6,2027-09-18,13.3,65.2,1181.9,5.2,63.13348634
5,2027-09-19,27.2,52.8,1652.7,6.7,48.69645727
8,2027-09-20,16.8,61.5,848.8,5.5,86.54508363
3,2027-09-21,25.7,65.1,913.7,7.6,58.88920377
8,2027-09-22,24.4,50.9,1644.9,6.3,81.26993292
8,2027-09-23,23.7,83.4,1500.3,5.3,46.19801417
3,2027-09-24,12.7,81.3,1188.2,7.8,50.2192791
3,2027-09-25,16.5,70,1154.2,5.7,89.93289881
8,2027-09-26,23.1,46.1,1127.9,6.9,77.69008315
9,2027-09-27,22,56.9,1721.8,7.4,71.58324298
8,2027-09-28,21.6,30.5,1255.9,5.7,62.07447496
6,2027-09-29,30.3,34.7,1177.3,5.9,35.39214117
2,2027-09-30,14.2,64.8,1674,5.7,32.36353278
1,2027-10-01,30.5,40,1166.3,7.4,37.29192782
1,2027-10-02,21.8,50.8,1893.8,7.6,66.54251298
4,2027-10-03,34.9,71.6,1154.8,5.4,40.07914765
2,2027-10-04,30.5,37.2,1516.6,7.5,13.63312305
5,2027-10-05,10.1,63.2,1416.1,5.7,54.61517281
2,2027-10-06,25.4,67,1911.4,5.6,42.65100115
1,2027-10-07,23.7,55.2,1215.8,6.4,100
3,2027-10-08,28.3,74.5,972,6.9,56.48046715
2,2027-10-09,14.9,38.3,1326.8,7.1,31.488438
6,2027-10-10,29.7,89.5,1656.4,7.1,12.15570359
10,2027-10-11,10.2,81.7,1999.4,5.6,19.91281684
2,2027-10-12,15.3,49.5,932.1,7.6,70.97466833
1,2027-10-13,31.2,74.9,1389.3,6.7,42.27302979
2,2027-10-14,28.6,88.1,979.7,6,55.52484496
6,2027-10-15,18.6,87.1,794.7,5.3,77.20654542
2,2027-10-16,26.3,49.5,1369.9,8,33.18128962
1,2027-10-17,25.9,84.9,901,6.5,48.44998269
8,2027-10-18,24.7,79.1,1500.8,5.5,57.42290469
10,2027-10-19,10.6,79.8,897,6.2,48.83947511
6,2027-10-20,30.9,70.9,1764.7,6.8,34.28963541
7,2027-10-21,34.6,56.5,823.6,5.7,59.55505356
4,2027-10-22,13.6,73.8,1055,5.8,38.30571542
5,2027-10-23,24,88.3,1691.2,7.1,39.93708978
6,2027-10-24,11.6,50.7,742.2,8,57.00054606
7,2027-10-25,11.3,43.4,1821,6.6,31.42671998
9,2027-10-26,33,64.8,1485.3,6.8,73.84770021
8,2027-10-27,11,45.3,1014.6,5.2,46.51782529
5,2027-10-28,21.8,68.3,577.3,6.5,100
8,2027-10-29,28.2,58.1,1160.9,6.2,71.86375879
9,2027-10-30,21.1,32.1,1837.7,7.6,47.70177573
9,2027-10-31,17.3,66.5,825.9,6.8,100
2,2027-11-01,26.5,38.7,1092.2,6.3,50.36563562
5,2027-11-02,28.8,50.6,1305.7,5.6,63.79829187
10,2027-11-03,15.2,66.3,1745.1,7.8,67.3223593
4,2027-11-04,21.6,83,788.9,5.7,60.67066229
8,2027-11-05,15,55.5,1887.9,7.5,74.22322157
7,2027-11-06,22.2,47.9,1094.3,5,68.75672128
4,2027-11-07,25.1,50.7,784.3,6.2,72.8258627
3,2027-11-08,15.1,86.6,1580.8,8,52.89920097
1,2027-11-09,29.9,80.3,1229.6,6,48.11729732
1,2027-11-10,12.7,59.9,633.8,5.4,56.2335267
4,2027-11-11,18.7,86,1589.1,6.8,55.05474403
2,2027-11-12,15.4,35.7,1112.4,6.2,75.17520293
9,2027-11-13,19.3,37.5,803.1,5.4,74.3721697
2,2027-11-14,25.1,42.6,1447,6.9,50.98466163
8,2027-11-15,31.6,64.7,711.3,7.9,56.1660213
9,2027-11-16,12.8,86.5,1368.8,7.7,34.48575525
1,2027-11-17,16.3,45.4,1984.2,7.9,47.89668849
9,2027-11-18,12.4,51.5,1584,7.6,45.70729025
3,2027-11-19,32.5,88.1,752.7,6.4,50.70128427
7,2027-11-20,34.5,50.6,910.6,6.4,68.09431793
7,2027-11-21,31.9,74.3,767.1,6.5,53.55824379
9,2027-11-22,31.7,56.9,1274.7,7.6,57.68570495
2,2027-11-23,11.5,30.9,1411.2,5.9,40.38614547
3,2027-11-24,10.5,71.2,1802.1,5.4,19.65715325
4,2027-11-25,33.8,33.8,1533.6,6,37.57479752
6,2027-11-26,27.1,58.6,1343.7,7.4,64.58816119
5,2027-11-27,10.3,36.7,586.6,7.6,30.55885277
2,2027-11-28,13.3,69.8,688.7,6.1,74.030147
9,2027-11-29,26.9,60.8,1649.7,6.2,56.84825906
8,2027-11-30,29.5,46.5,949.5,7.9,41.44366524
6,2027-12-01,19.9,42.5,1476.6,5.1,76.18070875
10,2027-12-02,29.7,79.7,1302.2,7.9,41.44230785
2,2027-12-03,32.4,43.2,989.2,7.3,42.22206079
10,2027-12-04,10.5,52.2,1356.7,6.3,66.61074418
6,2027-12-05,24.5,37.4,506.1,5.8,72.64456705
2,2027-12-06,16.4,89,559.7,6.7,77.26158152
3,2027-12-07,14.1,42.4,533,7.4,35.45089946
8,2027-12-08,14.8,76.7,1354.9,7.8,38.03177914
10,2027-12-09,27.1,76.2,1719.1,6.6,33.15843227
1,2027-12-10,34.2,76.1,1889.9,6,40.36184422
10,2027-12-11,25.9,79.8,1251.7,6.8,54.91782772
2,2027-12-12,16.5,30.1,1313,5.6,76.7410167
1,2027-12-13,25.9,39,1227.4,7.5,43.69265816
2,2027-12-14,29.4,69,1225.3,7.5,62.87593066
10,2027-12-15,27.6,75,1178.2,7.9,46.17658178
7,2027-12-16,22.7,66.6,1887.5,5.8,76.17615288
4,2027-12-17,34.9,64.1,862.8,7,70.51062216
10,2027-12-18,31.2,55.9,706.5,5.2,62.11193639
10,2027-12-19,24.9,59.3,566.5,6.6,100
2,2027-12-20,21.8,46.5,1789.6,5.8,55.05489567
5,2027-12-21,14,82.4,1985,5.9,18.71151232
4,2027-12-22,29.6,88.7,1701.7,7.9,28.70547083
4,2027-12-23,12.1,39.5,574.2,7.5,41.1224876
6,2027-12-24,29.9,41.4,1699.1,7.3,19.54223252
5,2027-12-25,11.4,55,638.7,7.4,58.65003794
2,2027-12-26,19.1,61.7,1892.8,6.6,83.27046468
10,2027-12-27,17.2,48.4,865.3,7.9,69.19280962
3,2027-12-28,25.6,36.4,1294.3,6.2,45.22893257
8,2027-12-29,21.2,67.3,586.8,7.7,87.20556126
2,2027-12-30,28.9,87.8,513.5,6.7,45.87930925
7,2027-12-31,16.3,71.7,1763.4,7.5,50.29770573
7,2028-01-01,13.7,78.2,1184.8,5.9,38.96998675
9,2028-01-02,12.2,70.7,1848.5,7,25.2795737
5,2028-01-03,32.1,54.5,1420.4,6.5,73.01754974
10,2028-01-04,15.5,48.2,1757.4,5.6,48.19569599
6,2028-01-05,30.5,67.8,724.4,6.1,69.61179297
4,2028-01-06,10.6,85.3,808.2,6.1,46.13704058
10,2028-01-07,25.7,87.1,897.9,6.5,51.02877779
7,2028-01-08,12.9,71.3,1694.6,6.9,31.77753946
7,2028-01-09,34.4,54.4,1052.4,6.2,73.25207623
9,2028-01-10,24,68.9,1457.5,7.3,86.29229453
8,2028-01-11,16.6,38.7,548.7,6.9,82.44511173
1,2028-01-12,15.2,88.6,1011.9,6,78.1154322
5,2028-01-13,12.8,61.4,887.2,6,65.26234485
9,2028-01-14,27.3,55.4,1466.7,7.1,60.36165862
2,2028-01-15,26.4,43.8,848.8,7.2,48.43734364
8,2028-01-16,27.5,81.2,1455.7,7.9,41.69546305
1,2028-01-17,22.3,88,1015.1,6.3,76.24011665
7,2028-01-18,21.2,75.2,650.1,6.6,76.59392318
6,2028-01-19,24.2,71.8,1754.1,6.8,55.52517946
6,2028-01-20,24.6,84.3,1511.9,5.7,51.78334795
4,2028-01-21,20.5,45.1,1623.9,5.7,59.75795288
4,2028-01-22,30.8,35.9,626.7,7.4,33.70261627
3,2028-01-23,34.7,81.3,1180.9,6,47.57098739
1,2028-01-24,30.5,58.5,1364.3,7.6,62.69535306
5,2028-01-25,22.9,71.2,862,6.7,80.10036259
4,2028-01-26,34.3,45.8,1042.9,6.8,48.96868846
4,2028-01-27,10.2,81,1004.7,6.5,44.94744738
7,2028-01-28,12.1,49.2,1851.2,5.1,12.83318554
9,2028-01-29,14.2,53,1427,7.6,65.87508425
4,2028-01-30,16.5,73.4,1001.6,6.7,80.90953565
10,2028-01-31,20.4,69.4,704.3,5.1,94.73634581
10,2028-02-01,22.3,73.5,816.6,6.2,82.29542608
5,2028-02-02,33,54,861.9,8,66.0914676
10,2028-02-03,16.8,78.2,873.6,5.2,68.67080649
9,2028-02-04,24,39,1642.1,7.1,46.80447369
4,2028-02-05,15,41.7,1694,5.6,42.6055689
3,2028-02-06,12.6,38,1966.8,5.6,27.90706755
5,2028-02-07,22.4,41.2,1506.9,8,47.56991998
2,2028-02-08,12.5,48.9,1879.2,6.5,25.70453552
5,2028-02-09,34.3,33.4,1670.6,6.3,29.2499727
6,2028-02-10,12.3,46.1,898.3,6.5,48.00588596
1,2028-02-11,20.1,32.5,1975.7,7.5,49.45838398
4,2028-02-12,15.8,82.7,692.7,5.8,72.60147271
4,2028-02-13,14.1,49.8,974.9,8,38.0793623
10,2028-02-14,13.4,64.1,1019.3,6.1,71.54686346
5,2028-02-15,28.8,37.5,699.2,7.6,41.77972725
6,2028-02-16,11.8,72.4,1673.1,5.8,25.93564204
2,2028-02-17,25,42.8,1297.5,5.2,65.88026198
2,2028-02-18,27,36.9,1049.2,6.3,49.3083362
10,2028-02-19,20.8,73.2,1671.1,6.7,65.66730121
7,2028-02-20,32.2,79.2,1247.5,5.9,29.58324421
3,2028-02-21,31,73.9,1264.5,7.3,28.73910945
10,2028-02-22,17.7,69.8,1369.8,6.5,100
8,2028-02-23,27.8,62.1,797.4,7.8,58.3134006
2,2028-02-24,21.3,65.4,1627.5,7.3,67.10920537
2,2028-02-25,25.8,89.6,721.9,5.2,38.70995139
2,2028-02-26,19.9,57.5,798.8,7.5,89.16899367
5,2028-02-27,34.9,82.2,518.1,7.3,40.75701045
2,2028-02-28,33.4,43,1882.5,7.9,19.99872984
7,2028-02-29,18,70.4,1493.3,6.6,82.86579753
8,2028-03-01,29.9,56.2,1096.8,5.6,52.87808411
3,2028-03-02,25.6,72.4,990.1,5.2,36.98200806
6,2028-03-03,19.1,51,899.6,6.3,100
7,2028-03-04,20.4,81.7,1320.9,7,78.59202813
9,2028-03-05,14.8,55.1,1347.6,7.7,63.08458395
10,2028-03-06,10.8,65,681.9,5.1,53.96271765
7,2028-03-07,34.7,50.2,1498.7,5.6,64.09543462
5,2028-03-08,31.2,76.4,1722.1,6.1,32.57252224
8,2028-03-09,27.8,82.1,1559.3,7.1,29.95826313
8,2028-03-10,10.4,72.7,1985.6,5.8,18.05103332
5,2028-03-11,25.1,87.3,583.7,5.4,44.64530243
8,2028-03-12,26.3,33.7,1307.6,7.9,43.09396447
10,2028-03-13,31.3,65.1,1806.8,5.7,39.94467616
2,2028-03-14,31.4,41,750.3,8,37.96608786
5,2028-03-15,13.1,75.3,1120.7,7.5,34.68449498
10,2028-03-16,23.2,46.2,620.6,6.8,77.92042694
10,2028-03-17,15.2,60.7,614.4,5.1,91.19355194
8,2028-03-18,31,77.7,666.4,5.6,34.03527522
10,2028-03-19,17.2,61.5,717.6,7.7,90.69158017
3,2028-03-20,24.8,82,630.1,7.4,75.5566064
3,2028-03-21,28.5,73,570.6,5,33.31393011
2,2028-03-22,16,36.2,1133.6,5,70.97675761
4,2028-03-23,14.7,56.3,683.1,7.6,59.4150941
9,2028-03-24,30.6,45.8,1400.5,8,36.66013422
5,2028-03-25,20.7,89.3,1829.1,5.4,44.39659237
2,2028-03-26,14.6,46.1,1200.3,6.3,51.1747738
3,2028-03-27,20.4,31.9,848.2,6.9,75.72954842
3,2028-03-28,12.9,74.3,781.1,7.9,40.49492082
5,2028-03-29,30.7,72.3,1377.7,5.4,35.0458393
7,2028-03-30,10.2,41.5,1227.7,6.2,46.99652895
4,2028-03-31,27.1,58.3,1746.4,5.6,43.61734095
5,2028-04-01,31.3,32.2,1022.8,6.9,46.38445495
5,2028-04-02,17.7,47.6,1272.4,6.4,75.69119921
8,2028-04-03,14.1,73.7,1063.2,5.4,40.08063177
5,2028-04-04,27.4,83.8,1782.1,7,37.65139897
1,2028-04-05,28.3,78,1041.4,6.9,52.15243829
7,2028-04-06,19.6,50.2,630.5,7.1,86.07255968
3,2028-04-07,28.2,46.4,610.6,6.2,52.6065513
2,2028-04-08,17.5,41.7,1971.9,5.8,44.3416722
5,2028-04-09,27.4,51.5,956.1,6.1,68.94382509
5,2028-04-10,29.4,76.4,1905.9,6.2,28.15244409
2,2028-04-11,16.4,63.1,958.1,6.9,100
3,2028-04-12,12.7,33.2,1129.1,7,48.65356278
1,2028-04-13,22.9,47.4,1656.4,6.6,59.66081793
2,2028-04-14,25.7,45.4,1568.2,6.1,32.27401427
7,2028-04-15,22,57.4,844.2,6.4,100
8,2028-04-16,18.7,76.5,921.6,7.5,63.85682118
1,2028-04-17,11.9,69,1551.6,7.7,31.42123223
10,2028-04-18,34.8,87.7,871.4,7.7,33.11213898
2,2028-04-19,15.1,75,749.7,6.2,76.98071989
6,2028-04-20,31.9,56.2,682.4,6.6,74.89415324
5,2028-04-21,23.1,67.8,1769.7,7.7,75.42820855
3,2028-04-22,31.3,84.9,1135.3,7.5,35.35478582
3,2028-04-23,16,62.3,1775.4,5.9,75.04098191
8,2028-04-24,27.4,33.3,1198.8,5.8,41.06493
1,2028-04-25,30.4,72.2,1016,7.4,41.32458696
6,2028-04-26,33.6,39.5,1223.3,7.1,45.24299244
7,2028-04-27,18.1,79.8,1363.7,7.5,77.21089777
4,2028-04-28,24.2,81.6,1569,7.8,54.04120454
5,2028-04-29,20.8,32.8,671,6.4,84.40691182
8,2028-04-30,21,44.8,1031.4,5.5,75.90510097
10,2028-05-01,15.2,54.1,1681.3,5.1,66.4459056
9,2028-05-02,14.2,51.5,644.1,6.9,65.7518021
8,2028-05-03,15.2,57.9,1508.3,6.2,83.40868724
7,2028-05-04,28.3,68.8,994.7,7.7,63.76042553
10,2028-05-05,20.2,31.7,1043,6.8,81.83259577
5,2028-05-06,31.4,74,1321.2,5.4,41.66852425
9,2028-05-07,24.7,59.7,1698.2,5.8,65.85271348
5,2028-05-08,10,63,1859.4,6.7,43.589535
6,2028-05-09,27.6,69.4,1661.2,5.8,35.20668491
4,2028-05-10,29.5,54.9,1020.9,6,74.06785187
2,2028-05-11,17.5,76,1590.5,5.6,56.60308074
3,2028-05-12,31.1,50.9,1582.2,7.1,42.94572331
4,2028-05-13,16.7,86.2,1273.4,5.7,71.70924864
10,2028-05-14,27.4,50.2,1447.3,5.2,63.94647314
8,2028-05-15,19.8,65.4,1779.2,6.6,75.31156926
6,2028-05-16,29.3,31.6,1125.7,6.3,55.16653492
10,2028-05-17,34.6,47.8,714.5,7.3,39.15785248
2,2028-05-18,28,32.2,628.8,7.5,45.71018217
8,2028-05-19,22.7,36.8,850.6,5.1,69.76051563
8,2028-05-20,28.4,56.9,874,7.3,57.01446318
10,2028-05-21,22.3,40.1,1883,6.8,67.24181773
3,2028-05-22,11.3,45.2,1110.4,7.6,39.0182771
6,2028-05-23,19.8,46.3,1284.6,7,78.68513537
5,2028-05-24,33,74.3,795.2,7.1,48.75815885
1,2028-05-25,16.1,68.5,986.9,5.1,85.80094396
4,2028-05-26,31.3,59.1,692.7,6.4,67.15618267
2,2028-05-27,20.2,86.9,1559.2,5.7,47.23274301
8,2028-05-28,23.1,44.5,1880,5.3,42.36054501
5,2028-05-29,10.6,61.3,882.5,7.8,68.04845148
2,2028-05-30,18,64.2,1581.6,6.5,83.60865128
5,2028-05-31,33.6,75.5,1214.9,5.9,37.40763978
9,2028-06-01,28.7,79.4,1999.7,7,33.49601195
5,2028-06-02,13,67.1,1630.8,6.9,48.95309153
1,2028-06-03,22.4,79.9,738.8,7.3,69.999334
7,2028-06-04,27.5,77.6,1250.4,6.6,50.79733452
3,2028-06-05,24.7,84.9,545.9,7.1,67.38691534
1,2028-06-06,11.3,74.2,1905.1,6,30.22710197
6,2028-06-07,33.2,66.3,1203.2,7.4,67.07926722
5,2028-06-08,11.7,75.5,847.5,6.3,49.41538002
6,2028-06-09,22.4,77.8,1928.2,5.3,54.38132742
3,2028-06-10,12,54.1,1428,6.4,74.3483832
6,2028-06-11,19.8,53.2,1985.5,7.6,64.2767811
4,2028-06-12,17.7,47.8,1298.2,7.3,72.77413712
10,2028-06-13,14.9,88.7,1046.1,6.8,43.50672415
4,2028-06-14,12.8,34.7,843.2,7.2,38.09317432
1,2028-06-15,18.9,51.6,1861,7.9,66.67996243
5,2028-06-16,12.9,87.6,1671,5.3,10.67085737
10,2028-06-17,19.6,56.6,529.7,7.8,89.16554997
3,2028-06-18,24.2,64.1,1223,5.9,91.97198719
4,2028-06-19,22.3,63.4,1420.2,5.2,87.83007345
8,2028-06-20,19.9,61.9,729.2,7.2,89.31532146
1,2028-06-21,13.6,48.2,1362.6,6.9,54.32597751
7,2028-06-22,24.2,82.9,1820.8,6.5,57.80573449
10,2028-06-23,22.5,50.3,1774.1,5.7,70.00375442
8,2028-06-24,12.5,73.5,1157.9,5.4,37.77847901
10,2028-06-25,22.8,79.3,1551,5,53.4444392
10,2028-06-26,22.8,71.6,768.1,5.6,77.06355311
6,2028-06-27,13.7,62.6,1995.4,7.8,36.03535995
8,2028-06-28,31.3,43.1,1556.6,5.8,21.09161807
9,2028-06-29,28.2,39.4,1583.4,5.5,26.50701131
9,2028-06-30,11.1,33.7,978.4,7.2,35.10786999
4,2028-07-01,19.5,85.6,874.9,7,76.70110029
7,2028-07-02,29.5,63.1,901.9,7.3,61.05245018
10,2028-07-03,15.6,78.3,1130.7,7.3,70.46422233
10,2028-07-04,11,52.6,1827.9,5.2,41.34651529
6,2028-07-05,14,66.8,1992.5,6.9,44.15537842
6,2028-07-06,16.5,84.5,553.9,7.3,70.59809409
2,2028-07-07,16.7,33.6,1609.2,5.1,54.39617518
2,2028-07-08,21.3,66,1829.1,5.2,73.90423448
5,2028-07-09,29.9,78.4,1478.6,7.6,39.84989348
2,2028-07-10,32.6,63.8,885.1,6,65.98332613
4,2028-07-11,18.7,77.3,1218,7.5,67.99738044
1,2028-07-12,14.2,45.7,1178.2,5.4,34.38351471
1,2028-07-13,21.3,39.8,1868.6,6.9,65.76178437
3,2028-07-14,11,70.1,1012.4,6.2,51.10412909
9,2028-07-15,31.6,48.9,526,6.2,49.00296702
4,2028-07-16,34,74.9,1564.8,6.7,37.05556548
4,2028-07-17,32.4,33.8,1430.7,6.9,47.18858812
10,2028-07-18,24,53.8,1058.5,5.1,89.91610553
5,2028-07-19,32.5,80.4,897.2,5.6,45.42690911
10,2028-07-20,10.9,70.8,1805.8,5.8,12.07542096
4,2028-07-21,15.7,67.3,689.1,5.7,92.18602909
9,2028-07-22,17.7,54.9,635.7,7.6,89.94840824
9,2028-07-23,17.5,84.5,808.5,6.7,81.65373842
1,2028-07-24,20,31.5,1677.3,7,57.63461386
1,2028-07-25,34,53,1179.6,6.5,66.98370101
5,2028-07-26,32.9,74.8,1352.9,7.9,39.52075296
3,2028-07-27,29.6,47.1,1887.4,7.9,27.15223671
6,2028-07-28,25.1,53.4,1870,6.6,54.30843078
10,2028-07-29,33.9,78.4,1825,6.7,35.79495126
2,2028-07-30,25.5,68.7,1918.6,7.6,47.56100629
10,2028-07-31,33.1,33,884.8,6.3,46.41731289
6,2028-08-01,27.3,79.1,640.9,5.2,45.62999608
5,2028-08-02,14,88.5,783.3,6,42.94049994
2,2028-08-03,26.7,43.8,1704.9,6.3,22.02845491
7,2028-08-04,15.1,30.1,629.5,7.4,78.03724075
3,2028-08-05,12.4,39,551.9,7.8,39.84777787
2,2028-08-06,29.5,59.3,681.9,6.9,67.07496751
9,2028-08-07,10.7,84.4,1437.2,5.8,38.34554308
3,2028-08-08,18.6,45.6,597.3,7.9,62.94949248
3,2028-08-09,20.5,43.1,861.6,7.1,64.3806809
1,2028-08-10,11.8,72.4,1920.3,6.8,32.47818369
5,2028-08-11,33,34.3,1870.9,6.7,23.62111082
3,2028-08-12,19.9,70.7,500.1,7,77.02661865
6,2028-08-13,32.1,47.4,1242,6.1,44.95343264
8,2028-08-14,14.4,72.1,1031.3,7.9,35.08878196
8,2028-08-15,18,47.9,923.2,7.9,66.46628003
3,2028-08-16,13.2,67.7,1546,6.5,57.39769525
1,2028-08-17,20.6,60.7,748.3,6.9,100
6,2028-08-18,20.8,50.1,830.7,5.7,93.97216994
10,2028-08-19,33.5,62.3,605.2,6.6,69.83786146
3,2028-08-20,20,72.4,909.9,5.2,66.7652669
9,2028-08-21,33.8,45.6,948.4,7.3,47.15788271
3,2028-08-22,29.5,67.9,1534.4,7.4,51.22019273
10,2028-08-23,28,33.2,1909.2,6.3,26.41848049
4,2028-08-24,16.5,30.8,1896.9,6.7,56.49572046
1,2028-08-25,18.5,51.6,1884.5,5.4,62.15256711
2,2028-08-26,30,31.3,1429.4,6.2,48.11638391
3,2028-08-27,16.1,79.3,1773.8,5.9,49.92620222
4,2028-08-28,27.5,62.1,1703.3,5.5,46.93244891
6,2028-08-29,30,53,697.3,7.7,63.33797432
1,2028-08-30,11.9,42.6,1740.3,6.5,25.24299834
3,2028-08-31,24.9,47.5,1144.7,6.8,79.159195
1,2028-09-01,32.3,60.6,1121.4,6.3,69.7950219
1,2028-09-02,33,41.3,1589.5,7,25.76712895
4,2028-09-03,29.8,74.5,818.1,7.4,44.59115515
4,2028-09-04,31.3,74.9,1131.2,5.9,41.73372764
7,2028-09-05,13.1,53,1999.1,7.5,30.09254786
9,2028-09-06,32.2,47.9,1997.4,7.4,14.07785374
1,2028-09-07,23,48.9,686.2,6.7,80.3863285
7,2028-09-08,26.8,54.3,1833.8,6.3,49.46511803
8,2028-09-09,19.5,46.6,1474.9,5.1,69.17241665
2,2028-09-10,31.9,59,1720.3,7.8,45.58143469
4,2028-09-11,33.1,44.5,811.7,5.2,34.28162079
1,2028-09-12,30.5,66.5,759.4,7.1,58.51721993
4,2028-09-13,21.9,80.4,1313.9,5.6,66.47284505
4,2028-09-14,13,38.9,1155.6,5.9,36.78381525
5,2028-09-15,33.5,87.1,1296.4,6.8,50.98892168
6,2028-09-16,16.9,68.4,1504.9,6.9,82.37577007
3,2028-09-17,19,83.7,1824.6,5.3,53.24411667
6,2028-09-18,14,42.8,1459.6,6.9,49.29978719
5,2028-09-19,14.5,75.5,1081.9,7,52.05570364
1,2028-09-20,17.4,78.8,1227.3,7.1,71.89280171
6,2028-09-21,16.2,88.2,1181.1,6.8,81.73042864
5,2028-09-22,15.5,32.9,1660.1,5.2,52.28214498
2,2028-09-23,18.4,36.6,1895.1,5.9,51.10877408
9,2028-09-24,14.3,43.9,1411.1,7.3,42.7297835
2,2028-09-25,11,88.7,1149.6,6.9,44.38999078
7,2028-09-26,33.1,42.2,639,6.8,49.21010823
9,2028-09-27,19.8,89.8,1616,5.2,50.06912923
4,2028-09-28,16.9,83,1532.6,7.7,52.4311455
8,2028-09-29,14.3,61.6,1734.8,6.9,45.88556589
1,2028-09-30,14.4,70.5,1190.4,6.6,47.86159192
5,2028-10-01,16.1,70.7,819.3,7.3,71.58727036
2,2028-10-02,26.1,83.6,1876.4,6,33.31334201
9,2028-10-03,24,34,1483.5,6.2,77.29163892
4,2028-10-04,19.5,76,1606.8,6.6,50.90024818
5,2028-10-05,23,37.5,1849.7,5.6,43.66307725
8,2028-10-06,29.7,73.7,1883,5.8,20.83596688
5,2028-10-07,30.8,76.5,1693.3,6.5,23.43821271
4,2028-10-08,18.2,62.1,1482.8,5.4,91.90805843
8,2028-10-09,18.5,84.8,1153.5,6.6,80.46707821
6,2028-10-10,21.7,68.5,1038,5.7,90.99408937
8,2028-10-11,21,46.4,1215.2,7,82.3818058
5,2028-10-12,18.2,46.3,518.3,5.1,66.83276466
6,2028-10-13,19.1,69.3,941.6,7.2,86.44815504
5,2028-10-14,33.9,73.4,1722.8,5.8,27.72053988
6,2028-10-15,29.5,75.5,915.7,6.1,55.63393195
3,2028-10-16,21.6,36.4,838.1,5.5,74.861328
6,2028-10-17,22.8,67.3,1558.4,7.8,77.34784831
8,2028-10-18,13.8,61.6,1195.8,6.9,73.7019503
1,2028-10-19,28.5,68.8,562.4,7.3,64.3972685
8,2028-10-20,10.9,76.4,813.7,6.4,40.63197009
1,2028-10-21,27.3,31.9,1255.2,6.9,50.96811393
7,2028-10-22,31.9,89.4,1423.4,7.9,39.12622546
10,2028-10-23,27.7,60.7,1705,7.4,42.97086288
1,2028-10-24,31.9,65.9,1675.7,7.9,46.15156622
1,2028-10-25,23.5,46.4,1821.8,7.3,47.56106349
1,2028-10-26,20.7,37.8,763.3,7.9,75.01653229
3,2028-10-27,33.1,30.6,1727.1,6.9,32.32334292
7,2028-10-28,20.3,50.9,515.6,7.4,89.56516085
4,2028-10-29,24.9,39.3,731.5,5.7,71.88662316
3,2028-10-30,33.3,59.2,1513.7,6.2,55.91248801
1,2028-10-31,20.4,67.9,1676.9,7.5,78.4006347
5,2028-11-01,31.6,88.4,1171.4,7,44.17980524
9,2028-11-02,23.2,45.2,1070.3,7.3,64.42200258
8,2028-11-03,21.8,76.9,845.6,5,72.78201483
6,2028-11-04,33.7,38.2,775.2,5.5,38.5778878
3,2028-11-05,30.1,68.6,1911.5,5.4,51.54068696
2,2028-11-06,20.3,51.8,594.3,6.1,100
4,2028-11-07,10.4,85.3,1179.6,7.2,41.61761825
6,2028-11-08,30,48.2,1240.6,5.7,39.50524105
9,2028-11-09,22,72.1,548.6,6.4,83.44911869
8,2028-11-10,29.2,71.2,1602.1,7.6,20.55585926
8,2028-11-11,12.4,74,1031.2,5.7,44.23509111
6,2028-11-12,34,53.1,1105.4,7.4,59.30441347
5,2028-11-13,11,38.6,1111.3,5.9,43.73001996
8,2028-11-14,11.5,51.4,1611.9,5.6,46.20537178
6,2028-11-15,34,66.4,1026.5,6.9,74.35601661
6,2028-11-16,14.3,82.9,1068.2,6,57.10215736
1,2028-11-17,32.4,37.3,1480.8,7.9,49.20848171
2,2028-11-18,13.5,80.1,1531.3,7.3,18.32209592
6,2028-11-19,25.4,62,1894.9,6.3,41.88594382
7,2028-11-20,11.2,74.6,1620.5,5.6,26.4801767
4,2028-11-21,10.6,65.4,1096,7.4,60.07229842
5,2028-11-22,17.8,61.1,660.3,7.3,90.51656947
9,2028-11-23,17.5,69.6,1065.8,7.3,87.38085414
6,2028-11-24,11.2,38.8,996.7,7.6,35.75770408
3,2028-11-25,17.1,73,819,6.8,83.50886856
10,2028-11-26,11.4,36.9,1597.6,6,28.74530109
10,2028-11-27,10.7,69.5,1482.4,6.8,69.46440856
5,2028-11-28,20.7,63.7,1617.3,6.6,82.05262677
3,2028-11-29,28.9,35.6,805,5.6,26.2864398
